"Zone","Nyanza","Kabarondo (OSM)","Gikonko (OSM)","Muhororo (OSM)","Save (OSM)","Rwamagana (OSM)","Kayonza (OSM)","Musanze - Centre Nord","Nemba (OSM)","Katuna (OSM)","Karongi (OSM)","Huye (Butare) - Centre Sud","Gatsibo (OSM)","Byumba (OSM)","Kigali (OSM)","Gasabo (OSM)","Zone industrielle 17","Zone industrielle 3","Zone industrielle 4","Murindi (OSM)","Rilima (OSM)","Zone industrielle 18","Zone industrielle 19","Ramiro (OSM)","Ngoma (OSM)","Kibaya (OSM)","Gikoro (OSM)","Gahengeri (OSM)","Nzige (OSM)","Nyakabuye (OSM)","Miyove (OSM)","Musambira (OSM)","Ruhango (OSM)","Butamwa (OSM)","Gisagara (OSM)","Kigali - SEZ Masoro","Ruganda (OSM)","Nyacyonga (OSM)","Rukoli (OSM)","Rubavu - Centre Ouest","Zone industrielle 5","Zone industrielle 10","Zone industrielle 8","Rusizi - Centre Sud-Ouest","Rugaragara (OSM)","Rusizi (OSM)","Rwamagana","Rukara (OSM)","Musasa (OSM)","Kigali - Hub Central","Kigali - Marché Kimisagara","Sake (OSM)","Nyamagabe (OSM)","Nstinda (OSM)","Muhazi (OSM)","Nyamirama (OSM)","Ruramira (OSM)","Remera (OSM)","Kibungo (OSM)","Nyagatare (OSM)","Muhanga","Kigoma (OSM)","Rwabutazi (OSM)","Butezi (OSM)","Cumbati (OSM)","Gahara (OSM)","Rukomo (OSM)","Gatuna (OSM)","Zone industrielle 14","Kabaya (OSM)","Rukumberi (OSM)","Zone industrielle 16","Rugendabari (OSM)","Nyagasambu (OSM)","Nyakarambi (OSM)","Buhanda (OSM)","Frontière Bugarama (Burundi)","Frontière Rubavu/Goma (RDC)","Ruhango (OSM)_1","Karondo (OSM)","Kajevuba (OSM)","Ntunga (OSM)","Kibuye (OSM)","Masaka (OSM)","Cyamutara (OSM)","Frontière Gatuna (Ouganda)","Kadobogo (OSM)","Gatsata / Karuruma (OSM)","Kabuga Ka Musha (OSM)","Runda (OSM)","Ruhondo (OSM)","Mukamira (OSM)","Zone industrielle 13","Zone industrielle 15","Ngarama (OSM)","Rushashi (OSM)","Bugarama (OSM)","Kigoma (OSM)_1","Mugina (OSM)","Gitwe (OSM)","Carrier (OSM)","Bugesera SEZ (Agro-industrie)","Rusine (OSM)","Ngororero (OSM)","Idigiri (OSM)","Zone industrielle 1","Rwafandi (OSM)","Rusumo (OSM)","Karengera (OSM)","Kaduha (OSM)","Zone industrielle 2","Marenge (OSM)","Kabuga (OSM)","Kayumbo Centre (OSM)","Kinigi (OSM)","Cyunuzi (OSM)","Rubona (OSM)","Frontière Kagitumba (Ouganda)","Base (OSM)","Frontière Rusumo (Tanzanie)"
"Musambira (OSM)",52.156582860271,16.3862146806657,40.6091733185799,38.8314040577235,37.2982677735626,25.225187263926,19.6664335992669,24.6388344555298,26.8707829892752,23.3891780053494,27.889338398229,54.2154458497075,12.4312642046543,32.5753750353176,86.3900019139599,66.4059274161314,75.1875068237396,105.416825443344,121.577861762799,67.8438560934665,24.857640147423,37.0784171147664,35.8414125822347,29.4468746445894,12.6613407952883,12.6055503125565,30.4058873155535,44.6284572822952,30.6806664148487,6.48986813563776,23.4483350280517,0,152.704770297567,93.8659735602158,25.0587807663,347.897859067411,40.2609371335309,110.218039428929,25.306868739379,15.5372147244422,16.1841292153918,17.7528924448424,9.66582415965295,9.17447014740184,5.82462516525682,7.33665762390792,18.2742750026039,15.2050767375457,42.6790664097283,1300.02081342142,262.49918030415,15.7615133018495,24.8356829412702,23.8311947842502,21.7674018195841,19.0598007675771,18.4574131463747,14.903203516486,13.9501928630491,10.6863188235889,422.625035895737,85.0118620658181,10.7468370532649,10.0027026003728,9.49162430276278,10.3739687452527,36.9843913619273,23.7497396492844,83.8861830182535,27.1478629433424,18.7630978692365,12.0702114355933,103.292663436084,35.9028683733122,10.024549952992,79.9977224674225,8.59362157988656,42.9083436562947,138.052642599899,41.4967300089586,71.343244091503,29.6125637671113,27.5551110534183,59.2840393324017,64.8382590800567,42.640838939034,43.3969500329467,121.581191250732,31.7908659602298,230.234192522596,17.6700584910619,17.1408429497944,9.12648549829193,32.3843044177841,16.18153515635,28.8944718530351,5.60400796465256,37.8728593888579,46.0190638876207,82.9780265648278,59.8811234922415,86.1718339802494,83.1208729442431,52.1131554650675,57.2155676439207,24.6877119077667,50.9519592686358,44.8562167362658,7.45339116079499,29.3978005925885,20.5944763393061,55.9636116820051,55.2574499655589,28.9139188767918,13.8765027155214,11.3462074754893,37.9656345325787,14.1440524556511,33.9360497922451,21.4300845289642
"Ruhango (OSM)",384.661907678188,11.2394696546896,120.863543938892,114.614985384595,104.931677748148,15.7986858864774,12.9400834298911,21.121350433579,16.415812112828,14.8354911095424,24.4195837003447,129.136496821766,9.01549363552937,19.0204635990303,35.6761865409586,30.0519970498625,35.8105153532353,45.3988460870712,50.1042232182597,30.4449628705314,25.8312874451979,48.6873526635004,51.736771901635,36.8633155469768,12.89309156861,10.382717425289,17.8747851135981,23.284469995212,17.9869225658208,7.78174302915924,14.7785188008887,151.746151246444,0,36.9762856118222,52.3083402411089,151.007633279442,21.7251284665582,40.3760474801152,15.6741555902119,14.3890678266036,15.1579363551452,16.5512659450469,11.3785125038153,11.1897743786083,6.87684272004291,8.73191083669125,11.9747913075687,10.6207466207423,24.2494150974474,446.082747732143,83.9229554082083,18.2687260914787,52.2801442556491,14.9558016972376,13.9760589098032,12.6557621770254,12.3422608882847,10.7265241629149,11.3487059238155,7.96712896129821,270.408711892064,906.293490651082,9.88741857513091,10.1716447278264,10.4975533474445,11.5494780974097,20.5023102527608,14.9177950860776,40.8336092131019,23.8610564524644,22.180865413607,9.90414481926591,78.631224335175,20.0803718653515,8.48435532282883,176.547709505022,10.0231658397331,40.2032406276691,40970.6192044828,22.1745551399393,31.3740668009498,17.5706451925727,24.1560659787488,28.0424867162134,29.613383940009,31.2777886766813,22.8569178619113,42.4579903319756,18.4860027954347,57.9055595193649,11.9163985404792,15.5281529858339,10.6085907146043,60.6787409540806,11.1288776722484,17.599262255044,6.59128456061312,20.9136799867288,23.7656254033295,280.67650051906,28.2400595643133,69.9306525987393,34.458412370102,43.1728084846731,27.3827009791117,17.8578322983222,25.4504500390417,23.3635778374365,9.04730765204068,41.8232162309,16.0354590592233,27.2253745054591,26.9720050800057,44.0422199894532,12.0584052750378,9.48289501506831,108.39546840568,11.5340096994706,19.3420213247501,18.7961998530497
"Butamwa (OSM)",18.635806321323,23.9694063315392,18.8524969666683,18.102073130667,17.7464327620985,41.140964500652,30.4376858681912,27.0119854588936,30.5568062113483,28.4137029525618,14.7776361127389,27.7824493591232,14.2185690257918,41.2396215671743,325.568563973597,206.01145963801,402.056161887935,557.677929790244,608.082194288656,215.015256703411,57.2049476100822,86.4271365478338,80.6631216102903,77.4132135962581,18.1457233472275,17.1157898896564,55.6654565557803,101.136917035883,56.4322630052339,4.91445255662002,28.7338553407883,93.5176862559301,37.0888578586183,0,15.3606079682806,714.208744530408,47.9890081414289,199.580302275868,42.591268505048,11.6328912854585,12.5665296872354,12.4287659866652,7.54694337982077,6.7707846276171,4.49486362596964,5.51359270538526,28.2943194630251,21.6412451086286,25.6259927558584,3988.74461309629,1255.85202643701,28.3909496723222,13.5565492679064,39.4649092796208,34.869788427815,29.050810353199,27.8806046031063,21.1873085061526,19.4950412675555,12.0099317622376,45.1989186662529,28.1742596420437,14.1889046778449,13.5547282243645,14.0791463241743,15.8154932079296,48.8755481611828,29.1614103885676,228.827025889,14.3908740968845,36.8961001830285,14.6933077090514,30.9245277124781,71.5537683696572,13.0648003812283,27.2434658420496,6.84940868523782,32.8290665642748,35.3116552413456,89.8296190066689,110.777448040134,53.2828107061396,14.654168712387,165.197198307096,97.7811715604433,48.6557619525791,59.2588277761333,230.649085794976,59.1063216110466,143.64344450798,19.5243504484487,12.1543116406314,7.26656342333062,22.5538124245723,18.9218069086627,33.1477385439289,4.34932578775879,50.0323943715541,63.6656851245188,27.7583787617784,88.0777233748766,228.032604553663,135.030916365441,21.707142509306,83.3924434366843,26.9355686094108,72.007800380587,61.7097028056196,5.53584753838021,15.2937991609309,22.4162975359457,80.2282128635404,142.966624595933,73.7309717275318,15.029147317975,15.1258196057854,17.9403668356712,15.3807812274502,39.6584546835942,26.6103318033748
"Gisagara (OSM)",57.4429327186924,8.29297187820715,287.358200916225,343.995318155235,408.878772653186,9.43047784273616,7.94707405640191,11.57709921622,8.55358877193466,8.03817284783914,11.0000148035277,1282.47615108852,5.61126493961813,9.60930875716179,15.4776693240822,13.670509381192,22.185205583915,20.8150582961153,22.4704794693683,14.0417215054629,18.8044782866238,34.0022538304348,35.7230764868765,24.9722890176778,10.4425108886538,8.67330911442605,9.97830895824276,11.8641593507796,10.6573076367091,9.53724131542442,7.89222434039604,24.9355555446901,52.4010157233906,15.3427887849388,0,61.5801111787995,10.054641744714,14.2985371638354,11.344637615096,8.63812707424901,9.6693865872288,10.2903740488538,13.6178121372782,14.0602741165035,8.27904579197596,10.7616646911089,7.35959631960188,6.92457288515083,10.7761908109252,155.468696604156,25.888068892768,14.0677899255389,119.02192165129,8.80853878932965,8.39723895823569,7.85564442571243,7.78134548136225,8.90553016580314,9.35919563883621,5.12748027454886,24.7282053278832,80.0229287088875,8.27864521193302,8.48910075916613,8.73061882785357,9.49728976012109,9.71354358823675,7.93819890985955,20.0163695431685,10.6311587119727,16.5382725027343,8.7989953607802,19.3253404990763,10.7708340928667,7.22035091526347,34.8732443343459,11.765501709774,24.8487479794199,54.6591749220193,11.4955067024405,12.4204698795294,9.90294559019448,10.9217449254412,13.3959801315446,12.0496312366365,19.6603808857275,10.3688235067408,14.5709499244642,10.2524946535123,16.9414111608409,6.82847021264331,8.14874069424361,12.4760872318692,160.185494760305,6.51932824563065,8.89482755358824,7.89456673043384,9.92116360370746,10.6077510754498,40.8480023856552,11.7940074203522,52.1639777013996,13.1734548640917,14.8258859869251,11.5279016739598,10.8257477863125,11.0884153967343,10.4998702689424,11.2975495786493,31.8877418599213,9.44858807891868,11.7189944703111,13.2285465197731,28.7687711314851,6.9718607746008,7.98486806011841,240.731600262308,8.27475529253092,9.39237912719867,16.4099029568447
"Kigali - SEZ Masoro",110.256876273999,174.296666243074,113.134993390826,101.096508036647,101.59675270819,377.38701672383,227.678778417892,169.744024526428,195.512891345369,239.951925129499,87.601822785106,157.836150476603,100.683892783014,410.265145836366,6378.60686713079,3555.84101965771,1723.22222133721,3159.21786867817,4729.71175229298,3358.69736729371,338.370624927391,568.788227135032,544.623028457115,310.544100546431,121.116083130942,124.148900940835,470.984424431013,1019.3024585529,478.027243425135,28.5177480925026,227.249761357889,487.624903826328,206.088867397607,1003.41274613709,80.2931778028952,0,291.280640189661,4235.65929990584,347.997153470823,70.5395202809391,122.763691324568,121.390988250543,68.7761887903634,40.4529943038963,26.2526127588952,35.6021693956199,222.535756183427,160.505706447571,142.568764122806,35478.8467863886,4553.49535572657,137.950006088443,76.6780405483383,308.10328587082,266.484445084904,221.009133458651,209.854640270383,153.710354874238,140.272656548486,83.8831612394087,234.309274737713,155.992609832893,97.7397269292542,89.0221456528493,80.8116395643812,84.1686520005646,438.365868012531,230.932268921563,15970.0238662229,81.2000333455556,172.964233292366,157.162271672052,167.598692568507,641.209350047438,88.873864446218,148.81780929882,45.2607847220292,219.72683591805,189.700914540123,866.161376813812,1395.15902768298,456.126199049109,86.6315085279708,2179.65386343992,1156.99927769084,377.618368033089,563.892515736466,2775.23614107994,519.57615249049,684.344110767436,117.990238155791,73.3835728499214,68.2076982440056,189.042658838541,140.119556792301,207.415099242562,25.2809450009169,470.227147798253,620.346839732874,151.471845685205,1012.80314464883,1430.63422845447,2018.1206971319,124.517890022682,911.572079956683,265.97900669867,749.804316816235,594.264113117376,33.4037672406463,89.9721582449663,195.428247847029,938.60144947719,1847.48685953001,311.775781095768,95.7732406862755,105.767963750767,102.986915698699,121.727125467495,242.365385751095,195.558815331571
"Ruganda (OSM)",11.5368482542513,13.1468864939807,12.61578547704,12.3779488851252,12.1880577281076,18.4142646114993,15.4579061930082,61.5180554562384,116.97955013737,25.7963722521902,10.4148913958344,19.5695353497399,11.9062522563486,39.3064026130397,49.5560054219557,42.3579262479127,46.8363552623728,63.4891989538919,71.436858046653,43.0826631736913,18.7835106792888,27.8906310181687,27.2070439159248,21.3533914343381,10.4531013054976,10.2954363582507,22.4454448397955,30.9281724335512,22.6282015466292,4.09348905047734,59.8281503240307,38.9778277736375,21.2005200891571,46.6373393553639,9.82928725774457,213.260081393293,0,61.5603795027497,19.0866972846986,17.950050356927,18.4408280066101,18.1730270777148,6.49987225502648,5.51404908575766,3.77382837407559,4.41402634226934,14.1376086999323,12.1930968722155,143.534613319179,665.18578418324,142.843765987016,12.5793253319995,9.79700317051064,18.2667732162745,16.8883389741776,14.94614288112,14.5485907975963,12.0421100573129,11.3476303905077,10.2434994648732,22.8372461762412,17.3819394475879,8.99839496188857,8.42884464142953,7.96680241884927,8.63004279916181,35.168646407476,27.0383364054359,54.7752610614917,16.086894782002,14.6572080563214,10.7194973499309,21.5989775870271,25.8571322871048,8.4594456657545,16.990550790454,6.0504797595181,50.6655487073437,20.5810940611915,29.1432437039109,44.8493642013935,21.8318503577413,10.35823071843,38.6222248128776,41.578080323639,46.9580329742734,32.9642792506887,66.5327937647257,23.1734992420252,50.1271347514544,48.6310919523899,22.229541453611,6.36187102855032,14.5767111905427,15.4553790263832,649.061651169239,3.66832727617283,27.3935008624092,32.5733737858714,17.2313924892652,40.0613360645599,63.4251507277055,49.9418130809063,20.5106653212758,38.8532327548082,58.6371773794961,35.2424015873513,32.4626667162378,4.52774830073041,10.7623111495305,47.5567994962002,44.8561324688271,36.0788189350171,20.8646054314963,29.8767524729718,9.4437428527205,12.2473683666346,14.0374840812231,221.719035254344,19.1691273945432
"Nyacyonga (OSM)",19.727524662664,25.9452019284943,19.6641928082902,19.0103352680703,18.594378925627,45.351111582634,33.466943877419,32.0676753582046,39.20261188191,55.3096820380509,15.318342928652,28.9749968706015,21.1667983861604,99.0028317296938,480.213195163996,290.343049837187,179.444873858738,349.382858294036,468.021295137465,306.022555623065,46.5366087940747,56.8830671820682,54.1354870172971,48.1642076565875,18.4674732376196,18.1200227683781,64.2677252363523,125.524564372542,65.2578711033294,4.99015885800271,57.6199886754096,108.956172486784,40.1686641964531,198.1622687162,14.2103111356351,3155.87330050207,62.8119097329938,0,47.8555420757691,12.8424271834897,13.7454916937285,13.5847233212023,7.67815016572823,6.86671267099693,4.55503410158994,5.53731642186771,31.0053342040174,23.1967353276321,27.2899600364315,7907.77525530126,1822.05527857667,21.5784481793924,14.0924176593632,44.2340654393229,38.7121226123009,31.7496893238956,30.4071212496315,22.7395132098163,20.8285181308807,17.1214319180164,50.5898862550486,30.1245921795719,14.959241690225,13.6749331762914,12.4356492821795,13.0052239171712,143.396692270662,58.9896840628225,374.519984884547,14.9889502909183,26.8476707780805,15.2424804722458,33.283320471726,84.9460252953249,13.7367065251046,29.1295965387423,6.99691058271372,36.330388871178,38.2889014167782,109.686925860227,1239.97579383006,61.0939773887305,15.1945860728916,222.011156786904,789.774022349108,73.1312471630039,212.071016373674,4486.28642481794,68.4620355438101,176.969115074042,23.5581753671763,13.8806988656255,7.39717502993053,19.8689374243693,31.2336533260397,40.6069468811365,4.40795845089966,147.968524774448,248.369260208096,29.7077348683818,566.278568724253,140.574908870497,3196.57106614692,22.8746538332096,486.655453857951,31.6794208431699,329.834980633463,231.754912863756,5.61342558679956,15.8981705198121,26.2226576230708,426.219749314084,185.856946406812,46.4406686357962,17.4036356112623,15.9788234823009,18.7835383030592,19.4999063420195,54.0702174605756,27.8575699184102
"Rukoli (OSM)",10.7061773254008,32.2264318531132,11.9201012357894,11.4878353494956,11.3590292183431,61.7908092690446,43.2983454656586,15.7701530595684,14.9735481756376,16.1168004214979,8.68405613667917,18.3519457257979,17.4271919184881,20.8775424630376,72.9630279277442,84.4316569900859,55.3506682808524,66.4884715547182,76.4301871266113,106.040711570382,82.419204054231,55.8726078903885,53.2139166576095,47.1467040107971,31.8585856010419,24.0944940237614,77.8664154517073,95.1839882644034,245.529127157879,3.80518481910382,16.1313295385613,25.0532924284702,15.6240197715327,42.3121107708148,11.2938001954915,251.081918113063,19.4875154246588,47.9338341759387,0,8.20950623402665,9.27190252969178,9.19106347726007,6.01760209791805,5.13491534280377,3.53130495136359,4.22665738814392,38.062100749029,28.3224880365944,12.4789920354846,512.644086248738,102.192932693209,28.900301211942,9.21891491440197,60.3582918514239,51.4306808883321,40.6675941086097,38.6796153424354,31.8488498922366,28.5835453628569,10.5703533212539,15.6397623145371,15.8109242082634,19.2370750541029,17.3162995728501,17.0881959082683,19.5194165327037,22.8875743138972,16.2945980475032,92.1950516881447,8.46665339522093,37.7319493212506,16.8556441948734,13.9642622910316,68.0162567368956,17.4151962657346,12.9246677959971,5.55320437088363,23.8268797975573,15.1052989342825,84.8501250219376,36.3639498440244,85.2427892840077,8.63153497270825,125.85317223341,34.1113450047775,33.3257013178796,25.7381413055153,47.8587670934959,83.592369061184,29.7401840419351,11.0513944265507,7.85442006828212,5.88934142022218,17.1049341732174,12.5586951033581,15.7070345786903,3.43305147182655,23.3152917310543,26.8504685888165,13.0752601668541,32.3292777523204,254.477496884826,40.2219387455801,11.2445540832831,31.3122115584231,16.3338933250207,28.8835516118212,26.3599529547975,4.21958267945827,8.89858724254492,13.5164108891539,30.926348373982,132.268153901363,36.002144656876,9.24504428929344,20.7735840271739,11.4432478365539,17.4190452671237,17.4851940673406,33.4804108213921
"Rubavu - Centre Ouest",8.52581653560599,6.75673658307674,10.1980833956407,9.92700630115759,9.87766273058038,8.25932997361169,7.30491250441957,84.8936345357838,30.7220416729078,12.1649907607483,29.3828297156508,16.3641477510136,7.48811028447219,13.8888615578787,12.0098876743837,10.9751695812594,14.3273840819639,17.1593919012356,18.4999864223774,11.0331280217806,8.06191665696665,12.9819602720946,12.9440803808117,8.53755547808304,5.99109729346107,6.00871293258429,8.65287274926607,9.80637093813033,8.67785096919868,8.01252443582662,17.0423110436964,15.1824951917992,14.1470023580415,11.4215187186314,8.50453610576678,56.8617841319755,18.0322605199795,12.6854917146241,8.11449000570505,0,4399.3709931295,1506.10167758167,12.2095070192949,11.1050744841598,7.23138410079709,8.7096628183707,6.70553938515933,6.74862626709131,16.5814522661417,130.783132004942,21.6910270254455,6.60002299121203,10.1212940478584,7.89305449887798,7.61522984535367,7.23364357789885,7.13076120291602,6.48409527673662,6.28897455577542,6.85448249872412,13.9233001113452,12.4552820935925,5.52639278905172,5.32604001255437,5.15894090613025,5.40462843840765,12.8002163755206,12.2356029829705,17.3290239661647,66.1350789775829,7.12053576497501,8.02907233726254,25.4505534127285,9.14988951956407,5.32865443830205,15.3815540147561,11.1441590501983,1429173.87395365,13.8043178557032,9.58822630072841,12.4067579609483,8.59911345864348,29.1233645275594,10.6757815785946,12.6715417696949,30.1287464543945,12.4554629537791,12.9702211892422,8.81989120885021,11.9560850554325,38.2616082209176,163.474476673764,11.6893565526592,13.3857413738921,8.66660017006404,21.9340981464423,6.98412660813146,11.5119453963045,12.2956549347661,14.3212336619813,12.623547778688,26.9607017721325,12.7792976261666,35.0697091129488,12.4132364163528,56.9579777819494,11.9897456619678,12.3694111256441,9.05293892412626,14.1974461854147,53.9411074757984,13.3609240819956,10.5855291773101,8.54655342210386,46.3231108442213,5.69654619487074,9.90790919660884,11.4075248720909,24.7769165019372,13.5833197777248
"Zone industrielle 5",11.3290921587158,8.24211618339759,13.6230915406829,11.8514042595324,12.2700639350758,12.1985938477543,8.82993289705389,95.4720950392861,37.407292404193,16.0322216592057,37.4464404935191,19.9203805050536,9.04350992369734,20.3824865843237,17.6745131811429,13.1680365574122,29.6609821435351,39.2671987362347,44.134672834848,13.2076690040498,10.174813827465,30.3443205393395,30.5203279655788,10.824309660295,7.28617284322819,7.75847770226485,10.5182236021421,11.7139740966791,10.5169890717296,9.83261257159217,19.7872550816262,18.9945017075935,17.5095076245749,14.3685607582958,10.7887146860027,118.306447930163,20.8115616298613,15.6175764868305,10.20451397361,5266.82768159078,0,3129.39282939158,28.8498514285187,14.4034680423485,8.99424405302986,13.1105591924719,8.64013902502463,8.63642140683148,19.7225688953933,192.170951926763,18.6418850667125,8.00437428341349,12.3352076732412,9.5142165561582,9.19286354466452,9.05243804634338,8.8670719153999,8.06928925481807,7.84746610739886,8.303098327639,16.1024713807849,15.0499325676693,6.79218333411587,6.55396574121277,6.37250862450194,6.69389730862248,15.149337702902,14.4551696707159,41.9769028031945,67.7872049229624,8.61457808684411,19.0309579634457,28.6222932341176,10.9635449423881,6.49924248746053,18.4444758933495,16.2715081235539,9227.81247346094,16.198223449922,11.4650934043257,14.6463275753854,10.7704020887556,36.9062072635657,13.0876231865064,15.0921788250138,42.8141840706969,14.7428641764734,15.325838776646,11.0544963032594,14.3113374829988,41.5219559220175,148.884445822287,28.5110106337605,32.2464714771356,10.4721385748821,26.3318681963544,8.6085833622018,14.5123100884819,14.5367810593719,17.2287113798571,15.5269046946914,55.1098620882531,15.82063356452,40.928437498566,14.7821327204224,135.909867319469,14.5861616298831,14.6046370741115,11.9230649972063,18.4111520155284,107.259260170972,17.8218116315342,14.0097015535233,11.4094791304488,54.8851125770946,7.10785091638447,12.3478621367576,18.2876125459145,28.3987325269337,19.9440168829633
"Zone industrielle 10",12.3430574194606,8.17245959541611,14.7005835833022,12.7780774759875,13.2170813435991,12.08285005531,8.75132795083719,92.5040343212729,36.5886801253273,15.8347260515383,45.1133660669614,21.3845388157448,8.96168234665012,20.110520577782,17.4598789104911,13.0154673567341,29.332703336825,38.8145645195021,43.6190726572217,13.0541102170597,10.0784994331887,30.1677121855414,31.3132006369919,10.7179749000871,7.22929449646639,7.69813027431237,10.4137017894743,11.5876577968553,10.4122646976961,10.6289480152648,19.4847057600615,20.9798378753349,19.2534326078788,14.1981718418749,11.5436570249738,116.958185805766,20.4820281854596,15.4194014759476,10.1074820152583,1897.35294363212,3129.39282939158,0,31.0279846033045,15.6903869497848,9.67078047580373,14.2170915861488,8.56260233600411,8.56378222468398,19.4273505896633,189.70451259024,18.3948235525512,7.93773579435419,13.5145196832257,9.42510627231187,9.10876142779623,8.9725787504768,8.7895430379998,8.00303399525603,7.78434008346302,8.23222073000575,18.1935299176145,16.4245745867295,6.74198919861076,6.5067217878769,6.32756338159757,6.64519865142327,14.9557224090554,14.2756027019077,41.5169058696962,65.4794008770848,8.53917025945294,18.9126255369153,28.0631168287769,10.8504950117198,6.45233770016057,20.8175236163619,17.3341123854586,3937.05181590119,17.7877510419135,11.3432413240294,14.4627764397226,10.6640123379928,44.40372578931,12.938794320772,14.9005635267926,42.4130486409432,14.5576636013239,15.1283208382722,10.9434910898634,15.5828402858632,40.4887035182843,140.620661636905,30.5001736619384,34.3319244886507,10.3679294199101,25.8618450280527,9.24077224930016,14.3393644532217,14.3556455026675,19.3356974123234,15.3304830311785,54.5884676896468,15.6189867814305,39.9594050358798,14.5968789556313,132.511412880075,14.4074914556259,14.4219577945793,12.9641137119433,20.6295495156907,104.398118074741,17.5895272577391,13.852301900925,11.7277772344981,53.355524053249,7.05446071577998,13.3076345184825,18.1663363875443,27.8552827405785,19.8201927073357
"Zone industrielle 8",11.0069108077917,5.2763616781119,17.0265633631182,15.2799325000964,16.2943387374508,7.42084921745681,5.53526593266063,10.9240901103849,6.5830446223141,6.4927130096203,24.8849642949226,30.6420818491791,4.74792964492298,7.95208941663918,9.68478032829236,7.41966519714668,16.6998369527337,21.268916233453,23.7044697606175,7.43106030499138,7.95553626666618,24.5584922304758,25.4473567779243,8.89441588698497,5.87684355491322,5.70362542323262,6.32107510805037,6.81113384575408,6.31579519387342,132.265793577522,5.84035184119746,10.8578328692701,12.8098311348963,8.26010427898672,15.5813550175054,64.649348446886,6.66537876987843,8.29776328214183,6.3831225537224,13.0076921439183,28.4716163338584,30.6155323613642,0,225.408755395655,175.196336859337,2034.49869208748,5.3892753584747,5.4003270747226,7.38038983166176,102.582301647405,10.0413203141077,6.72667818485068,21.8406515051505,5.85274310885613,5.70509980975896,5.68712627357224,5.58984877264534,5.57661815158756,5.72877678530169,4.48346141176625,8.95003099036595,13.8196086970246,5.28350897101376,5.35455137644132,5.44976029621671,5.70610027816563,6.56671892996674,5.84716787927749,23.1536087091321,8.24128636018053,7.1964044409707,13.4533537074541,10.2142618478034,6.49414946937173,4.87365599324085,11.7958579232046,106.391996466092,43.7282137725656,12.2443344868256,6.70708290674383,7.43229475867215,6.48162374549616,24.960330227812,7.43034436120436,7.38922052443614,20.2595077198526,6.79124283120939,8.05955329767902,6.6089234165676,8.71468279134958,6.15340046029718,8.07277485750814,652.156858496082,33.725656484352,5.23699340506669,6.76852049597233,159.164819172825,7.00654318573355,6.86145189769277,12.3228498864143,7.53162680915376,38.5673478651506,8.01693289433507,10.5104387329324,7.21596840549222,19.8751414561042,7.2034056008962,6.81833851163178,107.426553726566,15.6286579861375,14.5959011312804,8.13352383968588,7.97271797231091,9.88616888918088,7.11397985643583,5.27621480838732,15.3882543179216,10.7284120493849,6.54578023020618,15.0620052925507
"Rusizi - Centre Sud-Ouest",9.37095568359383,4.32519523194809,14.7108222482958,14.6194354207633,15.100412954701,5.30472074835547,4.58196394167869,8.75020028789481,5.17423945593557,5.00056080389705,24.2728599922978,29.4762223287983,3.88067800899398,5.71061703422424,7.06283700085914,6.27568672919146,8.63864927494499,9.97304117690844,10.6731148655145,6.29742784325961,6.55387730828255,11.293806308669,11.6038320893261,7.37959908656519,4.89157721668615,4.49101013033368,5.2441979366765,5.75475854022009,5.25243852740346,181.884709292054,4.84891648987452,9.15612250752837,11.2275536933221,6.77594404469419,14.0893976930247,32.7690795126319,5.61707765747018,6.91032833321306,5.15814865417461,11.3053286724233,12.7487024745614,13.7964437940831,175.76729797557,0,90.8421318162286,262.348004311227,4.25133665719803,4.25895444336722,6.14563995081922,75.1987301355934,11.1345219430012,5.67575662230444,22.7388177939901,4.86962653424047,4.73488853942999,4.58219060289087,4.52332581436495,4.51875124654812,4.64484846363544,3.64903481444536,8.0847915543941,12.6514354638168,4.3232087185127,4.38454590351473,4.45646806874446,4.66950978437262,5.50722658581129,4.86455089210843,10.209910326772,7.12152329707534,6.11758498891747,5.79302530921817,9.09528050879424,5.45923967259915,3.99149523655822,10.7500110927487,83.3456386073965,31.9521966213308,11.2308456999605,5.65745423081874,6.3416962153709,5.25474076743006,24.5048649159755,6.17619866852035,6.24691791540964,13.7756834386779,5.72238996745275,6.92424640385642,5.3605974329637,7.50491434020189,5.14460638154008,6.95667709378602,106.124207093895,15.3447718334024,4.29266517177552,5.4856853466226,76.0259964272368,5.63841538246537,5.79704225233289,11.3140544304114,6.2103708262955,19.9062321445395,6.616475297738,8.91693650456925,6.09065908428836,8.73076657680328,5.97897679721099,5.76150686929868,654.832367909755,13.8705766156935,7.48433604867911,6.29522438480983,6.24391770157329,7.9067432636897,5.59698198761378,4.25184967479184,14.0626456527579,6.52951514823215,5.41153405439214,10.0740418189563
